SYS,SYS,SYS,SYS,SYS,USERDEF,USERDEF,USERDEF,USERDEF,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,PORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,FLUORO,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,SENSOR,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,LEAF_ANGLE,GPS,GPS,GPS,GPS,GPS,GPS,GPS,MATCH,MATCH,MATCH,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,STABILITY,P_CONFIG,P_CONFIG,P_CONFIG,P_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,FL_CONFIG,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,SENSOR_V,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,USERCAL,META,META,META,META,META,META,META
24,11:03:11,7/18/24,Autogsw_F1s,KellerLab,,F1B,9,1,0.522651,2.918206,0.443263,8.465199,1.917097,1.681829,3.776762,1.859665,16.780622,19.128029,37.683022,0.441786,PSF-00474_20240718110311,0,0,0,147.439606,209.619278,0.296631,0.5,0.8,206.364059,52.72,46.25,27.27,27.92,100.22,156.3,153.6,1.7,1739,3.929,-35,10,78,11.63,97.95,36.22,-84.91,20.85,112.84,40.17,14:21:12,7/18/24,44.433315,-73.195473,104.5,14,0.78,11:02:11,7/18/24,-0.12,-0.001,0,0.011,-0.392,-1.055,-1.478,1,150,0.005,2,0,rectangular,7000,10,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.477814,2.450177,1.662852,0.833215,0.249181,0.008817,0.323154,1.590716,147.439606,0.000216,2.402632,-0.000055,1,2.369919,-0.000062,1,0.601405,0.600292,0.107003,0,PSF-00474_20240718110311,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
25,11:04:20,7/18/24,Autogsw_F1s,KellerLab,,F1B,9,2,0.308142,2.918736,0.278716,6.27847,1.82126,1.646676,4.013155,2.191895,16.430494,18.172485,40.043159,0.441786,PSF-00474_20240718110420,0,0,0,182.424194,234.622833,0.222479,0.5,0.8,147.800201,49.51,44.76,27.47,28.96,100.22,156.3,149.9,4.1,1661,3.929,-34,0,15,54.24,58.44,34,-165,20.85,113.1,40.01,14:22:22,7/18/24,44.433327,-73.195473,104.5,12,0.92,11:02:11,7/18/24,-0.12,0,0.002,0.006,-2.474,-4.61,-12.172,1,150,0.005,2,0,rectangular,7000,10,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.475668,2.445871,1.663401,0.826568,0.247211,0.019017,0.330248,1.523838,182.424194,0.000224,2.402632,-0.000055,1,2.369919,-0.000062,1,0.601405,0.600292,0.107003,0,PSF-00474_20240718110420,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
26,11:04:41,7/18/24,Autogsw_F1s,KellerLab,,F1B,9,2,0.403119,2.916756,0.35417,7.317055,1.861966,1.658273,3.873221,2.011255,16.546488,18.578966,38.647572,0.441786,PSF-00474_20240718110441,0,0,0,94.693062,123.030426,0.230328,0.5,0.8,162.004364,50.47,44.95,27.52,28.35,100.22,156.1,154.1,1.3,1758,3.928,-30,-1,26,48.06,66.83,30.02,-156,20.85,113.1,40.01,14:22:42,7/18/24,44.433315,-73.195465,104.599998,15,0.74,11:02:11,7/18/24,-0.12,0.002,0.001,0.016,-0.937,-2.217,-2.818,1,150,0.005,2,0,rectangular,7000,10,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.475926,2.44714,1.661352,0.834121,0.246752,0.011066,0.332121,1.607078,94.693062,0.000217,2.402632,-0.000055,1,2.369919,-0.000062,1,0.601405,0.600292,0.107003,0,PSF-00474_20240718110441,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
27,11:04:55,7/18/24,Autogsw_F1s,KellerLab,,F1B,9,2,0.495356,2.919985,0.42351,5.456589,1.784893,1.633252,3.045076,1.260184,16.296099,17.809122,30.382856,0.441786,PSF-00474_20240718110455,0,0,0,96.773743,305.632721,0.683366,0.5,0.8,312.455353,48.32,44.22,27.54,24.28,100.22,156.5,154.4,1.3,1143,3.927,-27,2,351,56.9,54.61,27.07,175.4,20.85,113.1,40.01,14:22:56,7/18/24,44.433292,-73.195442,104.599998,14,0.76,11:02:11,7/18/24,-0.12,-0.001,-0.004,0.026,-0.744,-0.398,-3.345,1,150,0.005,2,0,rectangular,7000,10,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.474888,2.444282,1.664699,0.834657,0.246538,-0.037124,0.333318,1.082145,96.773743,0.000221,2.402632,-0.000055,1,2.369919,-0.000062,1,0.601405,0.600292,0.107003,0,PSF-00474_20240718110455,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
28,11:06:07,7/18/24,Autogsw_F1s,KellerLab,,F1B,9,3,0.483557,2.916368,0.414783,8.967237,1.947064,1.697536,4.049211,2.102147,16.93577,19.425238,40.397682,0.441786,PSF-00474_20240718110607,0,0,0,111.21154,149.552109,0.256369,0.5,0.8,172.075928,52.12,45.44,27.73,29.12,100.23,156,154.7,0.8,1678,3.925,12,2,348,32.03,84.77,12.16,-21.53,20.85,113.62,39.68,14:24:08,7/18/24,44.433289,-73.19545,104.599998,15,0.74,11:02:11,7/18/24,-0.12,0.002,0.002,-9999,-0.969,-1.607,-9999,1,150,0.005,2,0,rectangular,7000,10,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.476557,2.449258,1.660951,0.835183,0.244658,0.017753,0.339897,1.538489,111.21154,0.000219,2.402632,-0.000055,1,2.369919,-0.000062,1,0.601405,0.600292,0.107003,0,PSF-00474_20240718110607,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
29,11:06:26,7/18/24,Autogsw_F1s,KellerLab,,F1B,9,3,0.494824,2.919161,0.423104,8.516968,1.916121,1.679598,3.875262,1.959141,16.758862,19.118866,38.666973,0.441786,PSF-00474_20240718110626,0,0,0,91.137169,114.96019,0.207228,0.5,0.8,145.178131,51.16,44.85,27.77,28.36,100.22,156.4,154.6,1.1,1751,3.925,5,16,9,22.96,92.08,16.74,-64.09,20.85,113.62,39.68,14:24:27,7/18/24,44.433281,-73.195457,104.599998,15,0.74,11:02:11,7/18/24,-0.12,-0.001,0.002,0.015,-0.187,-0.555,-0.249,1,150,0.005,2,0,rectangular,7000,10,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.475711,2.447981,1.663843,0.835037,0.244232,0.008075,0.341426,1.601121,91.137169,0.00022,2.402632,-0.000055,1,2.369919,-0.000062,1,0.601405,0.600292,0.107003,0,PSF-00474_20240718110626,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
30,11:06:47,7/18/24,Autogsw_F1s,KellerLab,,F1B,9,3,0.505082,2.918831,0.430574,8.099549,1.919254,1.694249,3.751373,1.832119,16.903402,19.14826,37.427181,0.441786,PSF-00474_20240718110647,0,0,0,89.645508,127.315521,0.295879,0.5,0.8,206.339157,51.11,45.12,27.82,27.8,100.23,156.3,154.7,1,1743,3.923,9,0,299,30.73,85.96,9,-61,20.85,113.62,39.68,14:24:47,7/18/24,44.433277,-73.195457,104.5,15,0.72,11:02:11,7/18/24,-0.12,-0.005,-0.003,0.015,2.552,4.47,0.562,1,150,0.005,2,0,rectangular,7000,10,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.47608,2.447901,1.6635,0.835163,0.243795,0.000847,0.343195,1.594309,89.645508,0.000225,2.402632,-0.000055,1,2.369919,-0.000062,1,0.601405,0.600292,0.107003,0,PSF-00474_20240718110647,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
31,11:09:00,7/18/24,Autogsw_F1s,KellerLab,,F1B,9,4,0.686817,2.917243,0.555932,10.64899,2.016083,1.720128,3.879866,1.863784,17.158899,20.111151,38.703064,0.441786,PSF-00474_20240718110900,0,0,0,108.69062,131.942154,0.176225,0.5,0.8,135.847244,52.57,44.85,28.18,28.38,100.25,156.2,155,0.7,1927,3.923,-33,3,67,25.03,90.61,33.12,-107.5,20.85,114.41,39.19,14:27:01,7/18/24,44.433285,-73.195457,104.5,16,0.7,11:02:11,7/18/24,-0.12,-0.002,-0.001,0.015,0.144,-0.386,1.433,1,150,0.005,2,0,rectangular,7000,10,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.475615,2.449728,1.661855,0.835665,0.240329,0.00344,0.354954,1.751056,108.69062,0.000219,2.402632,-0.000055,1,2.369919,-0.000062,1,0.601405,0.600292,0.107003,0,PSF-00474_20240718110900,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
32,11:09:24,7/18/24,Autogsw_F1s,KellerLab,,F1B,9,4,0.879639,2.916533,0.675812,8.515406,1.929386,1.692389,3.16045,1.231063,16.882317,19.246471,31.526859,0.441786,PSF-00474_20240718110924,0,0,0,81.118225,186.205383,0.564362,0.5,0.8,268.706207,50.14,43.98,28.24,24.9,100.25,156.1,154.3,1.2,1190,3.922,-30,5,301,68.76,36.23,30.38,130.92,20.85,114.41,39.19,14:27:25,7/18/24,44.433289,-73.195457,104.300003,15,0.71,11:02:11,7/18/24,-0.12,0.005,0.002,0.022,0.067,0.91,2.569,1,150,0.005,2,0,rectangular,7000,10,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.47438,2.446511,1.661122,0.834345,0.239786,-0.038299,0.357013,1.122441,81.118225,0.000227,2.402632,-0.000055,1,2.369919,-0.000062,1,0.601405,0.600292,0.107003,0,PSF-00474_20240718110924,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
33,11:09:50,7/18/24,Autogsw_F1s,KellerLab,,F1B,9,4,0.645213,2.918447,0.528395,10.384098,1.928427,1.639867,3.841691,1.913264,16.359161,19.237808,38.32436,0.441786,PSF-00474_20240718110950,0,0,0,91.263771,107.165337,0.148383,0.5,0.8,76.227844,50.02,42.53,28.27,28.21,100.24,156.3,154.7,1,1284,3.921,-36,-1,53,37.35,79.5,36.01,-128.7,20.85,114.41,39.19,14:27:51,7/18/24,44.433262,-73.195435,104.400002,14,0.77,11:02:11,7/18/24,-0.12,0,-0.003,-0.014,-0.368,-0.137,1.388,1,150,0.005,2,0,rectangular,7000,10,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.472329,2.446337,1.663102,0.835201,0.23946,0.0003,0.359364,1.202626,91.263771,0.000218,2.402632,-0.000055,1,2.369919,-0.000062,1,0.601405,0.600292,0.107003,0,PSF-00474_20240718110950,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
34,11:11:18,7/18/24,Autogsw_F1s,KellerLab,,F1B,9,5,0.806607,2.917364,0.631897,10.942881,2.035164,1.731163,3.721163,1.686,17.270826,20.303669,37.123924,0.441786,PSF-00474_20240718111118,0,0,0,157.589081,271.964539,0.420553,0.5,0.8,280.509094,52.2,44.4,28.46,27.66,100.24,156.2,154.5,1.1,1668,3.884,-32,16,5,46.5,68.83,35.39,-146.58,20.85,114.94,38.87,14:29:19,7/18/24,44.433258,-73.195435,103.900002,17,0.66,11:02:11,7/18/24,-0.12,-0.001,-0.004,0.009,0.482,-0.866,-12.148,1,150,0.005,2,0,rectangular,7000,10,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.474914,2.449168,1.66198,0.834825,0.237654,-0.008533,0.367112,1.529526,157.589081,0.000225,2.402632,-0.000055,1,2.369919,-0.000062,1,0.601405,0.600292,0.107003,0,PSF-00474_20240718111118,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
35,11:11:40,7/18/24,Autogsw_F1s,KellerLab,,F1B,9,5,0.720012,2.919285,0.577562,11.623412,2.028063,1.70562,3.984818,1.956756,17.015917,20.232727,39.754066,0.441786,PSF-00474_20240718111140,0,0,0,151.87561,190.692902,0.203559,0.5,0.8,137.985123,51.87,43.62,28.51,28.84,100.24,156.4,155.9,0.3,1695,3.918,-27,8,7,46.91,68.32,28.07,-155.8,20.85,114.94,38.87,14:29:41,7/18/24,44.433254,-73.195442,104,15,0.7,11:02:11,7/18/24,-0.12,0.001,0.005,0.011,-0.952,-1.602,-4.745,1,150,0.005,2,0,rectangular,7000,10,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.473798,2.448711,1.663972,0.837297,0.237172,0.004962,0.36895,1.552691,151.87561,0.000219,2.402632,-0.000055,1,2.369919,-0.000062,1,0.601405,0.600292,0.107003,0,PSF-00474_20240718111140,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
36,11:11:56,7/18/24,Autogsw_F1s,KellerLab,,F1B,9,5,0.652931,2.91889,0.533575,7.80098,2.006719,1.790186,3.432525,1.425807,17.858553,20.018641,34.242214,0.441786,PSF-00474_20240718111156,0,0,0,84.504608,224.196915,0.623079,0.5,0.8,322.405304,51.21,45.69,28.55,26.29,100.24,156.4,155.2,0.8,1294,3.918,-30,1,356,57.86,53.2,30.02,178,20.85,114.94,38.87,14:29:57,7/18/24,44.433247,-73.195457,103.5,16,0.7,11:02:11,7/18/24,-0.12,0.002,-0.001,0.026,1.436,1.851,-5.61,1,150,0.005,2,0,rectangular,7000,10,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.476686,2.447843,1.663561,0.83595,0.236838,-0.02583,0.370262,1.210554,84.504608,0.00022,2.402632,-0.000055,1,2.369919,-0.000062,1,0.601405,0.600292,0.107003,0,PSF-00474_20240718111156,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
37,11:12:53,7/18/24,Autogsw_F1s,KellerLab,,F1B,9,6,0.373776,2.919095,0.331348,7.56678,1.868399,1.658125,4.089332,2.220933,16.542664,18.640509,40.798157,0.441786,PSF-00474_20240718111253,0,0,0,112.039803,154.51741,0.274905,0.5,0.8,172.721542,47.17,41.86,28.74,29.29,100.23,156.4,155.6,0.5,1571,3.917,-10,0,103,29,87.47,10,-77,20.85,115.21,38.7,14:30:53,7/18/24,44.433254,-73.195465,103.5,17,0.66,11:12:34,7/18/24,-0.14,0.001,0.004,0.012,-0.797,-0.921,-3.908,1,150,0.005,2,0,rectangular,7000,10,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.471258,2.44246,1.663774,0.836805,0.235079,0.007674,0.375047,1.446979,112.039803,0.00022,2.402632,-0.000055,1,2.369919,-0.000062,1,0.601405,0.600292,0.107003,0,PSF-00474_20240718111253,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
38,11:13:15,7/18/24,Autogsw_F1s,KellerLab,,F1B,9,6,0.3783,2.918414,0.33489,6.793458,1.84655,1.657625,3.822329,1.975779,16.53784,18.422716,38.134727,0.441786,PSF-00474_20240718111315,0,0,0,95.649361,141.583801,0.324433,0.5,0.8,198.856247,46.49,41.73,28.79,28.12,100.23,156.3,155.4,0.6,1532,3.917,-13,8,241,52.88,60.35,15.23,93,20.85,115.48,38.54,14:31:16,7/18/24,44.433258,-73.195457,103.599998,17,0.66,11:12:34,7/18/24,-0.14,0.002,0.003,-9999,0.777,2,-9999,1,150,0.005,2,0,rectangular,7000,10,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.471069,2.441546,1.663068,0.836448,0.234645,-0.006921,0.376891,1.414219,95.649361,0.000222,2.402632,-0.000055,1,2.369919,-0.000062,1,0.601405,0.600292,0.107003,0,PSF-00474_20240718111315,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
39,11:13:34,7/18/24,Autogsw_F1s,KellerLab,,F1B,9,6,0.396654,2.917833,0.349185,5.279708,1.823361,1.67642,3.300264,1.476903,16.72406,18.189957,32.923622,0.441786,PSF-00474_20240718111334,0,0,0,95.650795,281.037933,0.659652,0.5,0.8,353.315826,45.84,42.15,28.81,25.63,100.24,156.2,155.2,0.7,1339,3.916,-14,5,336,47.38,67.71,14.85,175.88,20.85,115.48,38.54,14:31:35,7/18/24,44.433247,-73.195473,104.300003,16,0.7,11:12:34,7/18/24,-0.14,-0.002,-0.002,0.012,0.173,0.216,-0.987,1,150,0.005,2,0,rectangular,7000,10,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.47165,2.440678,1.662465,0.835996,0.234425,-0.036701,0.378518,1.249306,95.650795,0.000222,2.402632,-0.000055,1,2.369919,-0.000062,1,0.601405,0.600292,0.107003,0,PSF-00474_20240718111334,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
41,11:15:58,7/18/24,Autogsw_F1s,KellerLab,,F1B,9,7,0.62385,2.91876,0.513991,10.705286,1.957973,1.660621,3.984103,2.02613,16.564594,19.530663,39.741184,0.441786,PSF-00474_20240718111558,0,0,0,118.274689,171.084167,0.308675,0.5,0.8,223.268753,48.5,41.13,29.07,28.84,100.25,156.3,155.3,0.7,1808,3.908,-34,7,90,8.84,98.81,34.63,-77.62,20.85,116.03,38.22,14:33:59,7/18/24,44.433243,-73.195488,104.099998,17,0.7,11:12:34,7/18/24,-0.14,0.001,0.003,0.012,-0.939,-1.166,-4.021,1,150,0.005,2,0,rectangular,7000,10,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.470152,2.444144,1.663426,0.836254,0.232052,-0.001742,0.39065,1.649623,118.274689,0.000225,2.402632,-0.000055,1,2.369919,-0.000062,1,0.601405,0.600292,0.107003,0,PSF-00474_20240718111558,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
42,11:16:17,7/18/24,Autogsw_F1s,KellerLab,,F1B,9,7,0.578512,2.917886,0.482792,7.575127,1.872239,1.661504,3.403799,1.531561,16.573565,18.675652,33.953026,0.441786,PSF-00474_20240718111617,0,0,0,76.464775,184.524185,0.585611,0.5,0.8,290.110535,46.3,41.09,29.09,26.15,100.25,156.2,155.6,0.4,1238,3.912,-29,6,298,67.07,38.96,29.56,130.23,20.85,116.3,38.06,14:34:17,7/18/24,44.433239,-73.19548,104.400002,19,0.66,11:12:34,7/18/24,-0.14,0.001,0.004,0.018,0.454,1.068,2.793,1,150,0.005,2,0,rectangular,7000,10,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.470088,2.441222,1.662521,0.836773,0.23181,-0.034024,0.392165,1.163546,76.464775,0.000218,2.402632,-0.000055,1,2.369919,-0.000062,1,0.601405,0.600292,0.107003,0,PSF-00474_20240718111617,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
43,11:16:33,7/18/24,Autogsw_F1s,KellerLab,,F1B,9,7,0.474274,2.918281,0.407971,6.183932,1.897554,1.725627,3.377075,1.479521,17.214012,18.929066,33.688046,0.441786,PSF-00474_20240718111633,0,0,0,79.843285,221.791153,0.640007,0.5,0.8,160.03653,46.89,42.65,29.11,26.01,100.25,156.3,155.5,0.5,625,3.908,-40,2,329,73.67,28.11,40.04,152.11,20.85,116.3,38.06,14:34:34,7/18/24,44.433167,-73.195442,104,19,0.66,11:12:34,7/18/24,-0.14,0,0,0.02,0.444,0.734,2.111,1,150,0.005,2,0,rectangular,7000,10,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.472279,2.442006,1.66293,0.83658,0.231693,-0.035738,0.39338,0.640298,79.843285,0.000221,2.402632,-0.000055,1,2.369919,-0.000062,1,0.601405,0.600292,0.107003,0,PSF-00474_20240718111633,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
44,11:20:06,7/18/24,Autogsw_F1s,KellerLab,,F1B,9,11,0.886585,2.919108,0.680044,8.161803,1.845657,1.618755,3.01967,1.174013,16.1469,18.410219,30.120871,0.441786,PSF-00474_20240718112006,0,0,0,98.413467,345.641602,0.715273,0.5,0.8,47.852409,45.23,39.67,29.25,24.14,100.25,156.4,154.8,1,167,3.908,-7,2,347,40.9,75.59,7.28,-177.01,20.85,117.42,37.42,14:38:07,7/18/24,44.433182,-73.195435,104.5,17,0.74,11:12:34,7/18/24,-0.14,0.004,-0.004,0.01,-0.429,-0.306,-0.512,1,150,0.005,2,0,rectangular,7000,10,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.468029,2.439749,1.663788,0.835388,0.23036,-0.059234,0.409727,0.249684,98.413467,0.000225,2.402632,-0.000055,1,2.369919,-0.000062,1,0.601405,0.600292,0.107003,0,PSF-00474_20240718112006,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
45,11:20:43,7/18/24,Autogsw_F1s,KellerLab,,F1B,9,11,0.845349,2.917252,0.655423,7.770423,1.80225,1.585809,2.962589,1.160339,15.817719,17.976614,29.550463,0.441786,PSF-00474_20240718112043,0,0,0,99.437714,339.718933,0.707294,0.5,0.8,52.90567,44.37,39.04,29.17,23.82,100.26,156.2,154.8,0.9,187,3.906,-1,1,355,37.14,79.72,1.41,-140,20.85,117.42,37.42,14:38:44,7/18/24,44.433163,-73.195435,104.5,17,0.75,11:12:34,7/18/24,-0.14,-0.002,-0.004,0.009,0.09,-0.114,0.359,1,150,0.005,2,0,rectangular,7000,10,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.467149,2.438614,1.661865,0.835361,0.231076,-0.061924,0.411962,0.26653,99.437714,0.000224,2.402632,-0.000055,1,2.369919,-0.000062,1,0.601405,0.600292,0.107003,0,PSF-00474_20240718112043,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
46,11:21:04,7/18/24,Autogsw_F1s,KellerLab,,F1B,9,11,0.904857,2.92085,0.69084,7.94654,1.850972,1.630345,2.976507,1.125535,16.260641,18.461121,29.68692,0.441786,PSF-00474_20240718112104,0,0,0,96.75264,353.200806,0.726069,0.5,0.8,49.589474,45.73,40.28,29.11,23.9,100.26,156.6,154.7,1.2,171,3.904,-4,1,329,40.26,76.32,4.12,163.05,20.85,117.7,37.27,14:39:05,7/18/24,44.433163,-73.195442,104.5,19,0.7,11:12:34,7/18/24,-0.14,0.002,-0.001,0.018,0.066,-0.243,-0.311,1,150,0.005,2,0,rectangular,7000,10,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.468934,2.440456,1.6656,0.835108,0.231653,-0.060274,0.413136,0.252664,96.75264,0.000218,2.402632,-0.000055,1,2.369919,-0.000062,1,0.601405,0.600292,0.107003,0,PSF-00474_20240718112104,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
47,11:23:56,7/18/24,Autogsw_F1s,KellerLab,,F1B,9,10,0.772347,2.918747,0.610737,7.788986,1.886863,1.670334,3.133525,1.246661,16.659817,18.819466,31.253595,0.441786,PSF-00474_20240718112356,0,0,0,110.165833,397.028076,0.722524,0.5,0.8,46.419922,47.72,42.24,28.71,24.75,100.26,156.3,154.7,1,161,3.901,7,0,155,42.74,73.45,7,155,20.85,118.28,36.95,14:41:57,7/18/24,44.433182,-73.195457,104.199997,18,0.72,11:23:39,7/18/24,-0.03,0.004,0.004,0.011,1.216,-0.499,1.595,1,150,0.005,2,0,rectangular,7000,10,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.471812,2.443056,1.663413,0.835189,0.235375,-0.045571,0.423491,0.244023,110.165833,0.000217,2.402632,-0.000055,1,2.369919,-0.000062,1,0.601405,0.600292,0.107003,0,PSF-00474_20240718112356,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
48,11:25:40,7/18/24,Autogsw_F1s,KellerLab,,F1B,9,10,0.843579,2.918221,0.654408,7.616286,1.797823,1.585845,2.936998,1.139175,15.819255,17.933804,29.297396,0.441786,PSF-00474_20240718112540,0,0,0,114.276054,372.750153,0.693425,0.5,0.8,41.318207,46.17,40.73,28.44,23.67,100.25,156.3,153.6,1.7,149,3.9,-13,0,31,38.11,78.69,13,-149,20.85,118.85,36.64,14:43:37,7/18/24,44.433174,-73.195457,104.199997,17,0.78,11:23:39,7/18/24,-0.03,-0.006,-0.002,0.008,-2.006,3.37,-16.612,1,150,0.005,2,0,rectangular,7000,10,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.469731,2.441063,1.662868,0.833188,0.237855,-0.054799,0.430658,0.234082,114.276054,0.000223,2.402632,-0.000055,1,2.369919,-0.000062,1,0.601405,0.600292,0.107003,0,PSF-00474_20240718112540,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
49,11:25:57,7/18/24,Autogsw_F1s,KellerLab,,F1B,9,10,0.835714,2.919732,0.649739,7.580562,1.797985,1.587232,2.940058,1.142073,15.831554,17.933676,29.325069,0.441786,PSF-00474_20240718112557,0,0,0,103.656296,409.30545,0.746751,0.5,0.8,65.697075,46.33,40.9,28.38,23.69,100.26,156.5,153.2,2.1,220,3.899,-7,-1,32,37.82,78.99,7.07,-156.15,20.85,118.85,36.64,14:43:58,7/18/24,44.433151,-73.19545,104,19,0.72,11:23:39,7/18/24,-0.03,0.005,0,0.022,-1.179,0.702,1.771,1,150,0.005,2,0,rectangular,7000,10,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.469991,2.441291,1.664436,0.832401,0.238402,-0.053907,0.431842,0.294634,103.656296,0.000216,2.402632,-0.000055,1,2.369919,-0.000062,1,0.601405,0.600292,0.107003,0,PSF-00474_20240718112557,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
50,11:26:24,7/18/24,Autogsw_F1s,KellerLab,,F1B,9,12,0.510431,2.917428,0.434424,5.158087,1.734558,1.590803,2.897434,1.162876,15.867444,17.301327,28.900425,0.441786,PSF-00474_20240718112624,0,0,0,108.075859,372.659332,0.709988,0.5,0.8,45.148407,44.9,41.18,28.31,23.45,100.26,156.2,155.2,0.6,159,3.898,-28,0,351,57.49,53.75,28,171,20.85,119.15,36.48,14:44:25,7/18/24,44.433155,-73.195435,104,20,0.67,11:23:39,7/18/24,-0.03,0.003,0.002,0.031,-0.101,-0.575,-0.979,1,150,0.005,2,0,rectangular,7000,10,5,2,55537,55537,55537,0,-9999,0,0,0,0,2.470409,2.4394,1.662047,0.835995,0.239149,-0.055728,0.433545,0.242623,108.075859,0.000222,2.402632,-0.000055,1,2.369919,-0.000062,1,0.601405,0.600292,0.107003,0,PSF-00474_20240718112624,PFA-00562,PSA-00547,PSF-00474,RHS-0663,2.0.0,2024-07-11T20:02:46.325Z
